Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-05-10,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-11,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-12,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-13,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.91,78.51
2017-05-14,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.91,78.51
2017-05-15,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-16,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-17,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-18,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-19,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-20,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-21,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-22,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-23,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-24,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-25,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.91,78.51
2017-05-26,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-27,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-28,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
