Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-05-30,18.54,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0,31601,11476,"2,517.00",0.91,78.51
2017-05-31,18.63,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.91,78.51
2017-06-01,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-02,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-03,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-04,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-05,18.20,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-06,18.20,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-07,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-08,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-09,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-10,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-11,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-12,17.89,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-13,18.12,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-14,18.16,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-15,17.94,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
